threshold,precision,recall,f1,fpr,pr_auc,roc_auc,tn,fp,fn,tp
0.11800000000000001,0.5042989036353145,0.9919414335168265,0.6686559170635604,0.9671535928396521,0.7502665190436053,0.7349163480225073,1167,34362,284,34958
0.11900000000000001,0.5043579901295853,0.9917428068781567,0.6686627128371916,0.9667314025162543,0.7502665190436053,0.7349163480225073,1182,34347,291,34951
0.12,0.5043518424964998,0.9914874297712956,0.6685992556662169,0.9665062343437755,0.7502665190436053,0.7349163480225073,1190,34339,300,34942
0.121,0.504360255262626,0.9912320526644345,0.6685485723034524,0.966224774128177,0.7502665190436053,0.7349163480225073,1200,34329,309,34933
0.122,0.5043620186613513,0.990834799387095,0.6684597419503043,0.965830729826339,0.7502665190436053,0.7349163480225073,1214,34315,323,34919
0.123,0.5043848876688579,0.9906077975143295,0.6684281570406961,0.9655211235891806,0.7502665190436053,0.7349163480225073,1225,34304,331,34911
0.124,0.5044438342702718,0.9904659213438511,0.6684476105669337,0.9651552253089026,0.7502665190436053,0.7349163480225073,1238,34291,336,34906
0.125,0.5044744184701682,0.9901537937687986,0.668403359734899,0.9647330349855048,0.7502665190436053,0.7349163480225073,1253,34276,347,34895
0.126,0.5045270465721724,0.9898132909596504,0.6683719415224847,0.9641982605758675,0.7502665190436053,0.7349163480225073,1272,34257,359,34883
0.127,0.504594058832892,0.9895295386186936,0.6683660268511686,0.9636634861662304,0.7502665190436053,0.7349163480225073,1291,34238,369,34873
0.128,0.5045886167564125,0.9891322853413541,0.6682706132699423,0.9632975878859523,0.7502665190436053,0.7349163480225073,1304,34225,383,34859
0.129,0.504604558223046,0.9888485330003972,0.6682198189906428,0.9629598356272341,0.7502665190436053,0.7349163480225073,1316,34213,393,34849
0.13,0.5045991163902368,0.9884512797230577,0.6681243227173778,0.962593937346956,0.7502665190436053,0.7349163480225073,1329,34200,407,34835
0.131,0.5047538987767407,0.9881959026161966,0.6682016155336826,0.9617495567001604,0.7502665190436053,0.7349163480225073,1359,34170,416,34826
0.132,0.5048066466570968,0.9878837750411441,0.6681764530894645,0.9612429283120831,0.7502665190436053,0.7349163480225073,1377,34152,427,34815
0.133,0.5049181754874652,0.9875432722319959,0.668196217721033,0.960482985729967,0.7502665190436053,0.7349163480225073,1404,34125,439,34803
0.134,0.504964291935203,0.9871176437205607,0.6681391284306758,0.9598919192772102,0.7502665190436053,0.7349163480225073,1425,34104,454,34788
0.135,0.5050170623684019,0.9868338913796039,0.6681202993074433,0.9594134369106927,0.7502665190436053,0.7349163480225073,1442,34087,464,34778
0.136,0.5050042852369954,0.98646501333636,0.668024557324443,0.9591038306735343,0.7502665190436053,0.7349163480225073,1453,34076,477,34765
0.137,0.5050507986802517,0.9859826343567334,0.6679545956960102,0.9584564721776577,0.7502665190436053,0.7349163480225073,1476,34053,494,34748
0.138,0.5051834188754961,0.9858975086544464,0.6680510291389073,0.9578654057249008,0.7502665190436053,0.7349163480225073,1497,34032,497,34745
0.139,0.5052512146161231,0.9855853810793939,0.6680386198407509,0.9573024852937038,0.7502665190436053,0.7349163480225073,1517,34012,508,34734
0.14,0.5052898118369544,0.9852448782702458,0.6679941130638041,0.9568240029271863,0.7502665190436053,0.7349163480225073,1534,33995,520,34722
0.14100000000000001,0.5053422224810038,0.9850746268656716,0.6680007696748124,0.9564581046469082,0.7502665190436053,0.7349163480225073,1547,33982,526,34716
0.14200000000000002,0.5054688979187603,0.9847908745247148,0.6680461584362338,0.9556981620647922,0.7502665190436053,0.7349163480225073,1574,33955,536,34706
0.14300000000000002,0.5055009107468124,0.984336870779184,0.6679696149883986,0.9551352416335951,0.7502665190436053,0.7349163480225073,1594,33935,552,34690
0.14400000000000002,0.5055180557782865,0.9839112422677487,0.6678865507776761,0.9546567592670776,0.7502665190436053,0.7349163480225073,1611,33918,567,34675
0.145,0.5055711118889278,0.9836558651608875,0.6678740005779791,0.95420642292212,0.7502665190436053,0.7349163480225073,1627,33902,576,34666
0.146,0.5055955177495367,0.983258611883548,0.6678036982433826,0.9537279405556025,0.7502665190436053,0.7349163480225073,1644,33885,590,34652
0.147,0.5056642335766424,0.9828613586062085,0.6677719727786239,0.9530805820597259,0.7502665190436053,0.7349163480225073,1667,33862,604,34638
0.148,0.5057105301591938,0.9825208557970603,0.6677337241592101,0.9525739536716485,0.7502665190436053,0.7349163480225073,1685,33844,616,34626
0.149,0.5057583818070212,0.981924975881051,0.6676377527396203,0.9518140110895325,0.7502665190436053,0.7349163480225073,1712,33817,637,34605
0.15,0.5058274717400524,0.9814993473696157,0.667599517490953,0.9511385065720961,0.7502665190436053,0.7349163480225073,1736,33793,652,34590
